Name,Price,Used For,Warranty,Transmission,Colour,Make Year,Features,Mileage,Engine (CC),Fuel,Kilometer Run,Types
Yamaha Fz V2 149 Lot 2023 Model 9823657076,278000,,,Manual,,2023,,,,Petrol,,Standard
Super Spendor 86 Lot 2017 Model 9823657076,110000,,,Manual,,2017,,,,Petrol,,Standard
Pulsar 150td 122 Lot 2020 Model 9823657076,158000,,,Manual,,2020,,,,Petrol,,Standard
TVs Raider 152 Lot Bs6 Fi 2024 Model 9823657076,248000,,,Manual,,2024,,,,Petrol,,Standard
Yamaha R15 V3 ABs 106 Lot 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Honda Aviator 144 Lot 2023 Model 9823657076,188000,,,Manual,,2023,,,,Petrol,,Standard
Yamaha R15 V3 Fi Abs 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 2018 Model 9823657076,237000,,,Manual,,2018,,,,Petrol,,Standard
TVs Apache 200cc 129 Lot 2021 Model 9823657076,183000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha R15 V3 113 Lot 2019 Model 9823657076,253000,,,Manual,,2019,,,,Petrol,,Standard
Fzs V3 145 Lot 2024 Model 9823657076,333000,,,Manual,,2024,,,,Petrol,,Standard
Aviator 95 Lot 2018 Model 9823657076,123000,,,Manual,,2018,,,,Petrol,,Standard
Gixxer 69 Lot 2015 Model 9823657076,83000,,,Manual,,2015,,,,Petrol,,Standard
Mt 15 108 Lot 2019 Model 9823657076,273000,,,Manual,,2019,,,,Petrol,,Standard
Rs 200cc 150 Lot Fi Abs 2015 Model 9823657076,133000,,,Manual,,2015,,,,Petrol,,Standard
Apache Rtr 200cc Abs 136 Lot 2022 Model 9823657076,217000,,,Manual,,2022,,,,Petrol,,Standard
Pulsar 150td 122 Lot 2020 Model 9823657076,158000,,,Manual,,2020,,,,Petrol,,Standard
TVs Raider 152 Lot Bs6 Fi 2024 Model 9823657076,248000,,,Manual,,2024,,,,Petrol,,Standard
TVs Raider 152 Lot Bs6 Fi 2024 Model 9823657076,248000,,,Manual,,2024,,,,Petrol,,Standard
Rolling Wheels Auto Enterprises,265000,,,Manual,White Blue Red,2015,,,250,Petrol,,Sport
Honda Dio 69 Lot Sale Or Ex,109000,4 years ,,Manual,Black white,2016,Self ,45,110,Petrol,32000,Scooty
Hero Achiver 150cc 104 Lot Sale Or Exchange,109000,3 years ,,Manual,Grey,2019,Self ,45,150,Petrol,23000,Standard
Triumph Scrambler 400x,620000,office and college inside the Kathmandu valley matrai,3 year,Manual,phantom black,2025,,24,400,Petrol,5900,Others
Yamaha R15 V3 ABs 106 Lot 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 2018 Model 9823657076,237000,,,Manual,,2018,,,,Petrol,,Standard
TVs Apache 200cc 129 Lot 2021 Model 9823657076,183000,,,Manual,,2021,,,,Petrol,,Standard
Fz-x 149 Lot 2023 Model 9823657076,283000,,,Manual,,2023,,,,Petrol,,Standard
Beneli 150 Efi 142 Lot 2019 Model 9823657076,143000,,,Manual,,2019,,,,Petrol,,Standard
Fz V2 149 Lot 2024 Model 9823657076,273000,,,Manual,,2024,,,,Petrol,,Standard
Ntorq Disk,175000,personal,nil,Automatic,red,2022,high pickup,40,125,Petrol,,Scooty
Fz V2 149 Lot 2024 Model 9823657076,273000,,,Manual,,2024,,,,Petrol,,Standard
Beneli 150 Efi 142 Lot 2019 Model 9823657076,143000,,,Manual,,2019,,,,Petrol,,Standard
Fz-x 149 Lot 2023 Model 9823657076,283000,,,Manual,,2023,,,,Petrol,,Standard
Fz-x 149 Lot 2023 Model 9823657076,283000,,,Manual,,2023,,,,Petrol,,Standard
Beneli 150 Efi 142 Lot 2019 Model 9823657076,143000,,,Manual,,2019,,,,Petrol,,Standard
Fz V2 149 Lot 2024 Model 9823657076,273000,,,Manual,,2024,,,,Petrol,,Standard
Royal enfield classic 350 | Bullet 350,439000,,,Manual,Green ,2023,,45,350,Petrol,19000,Standard
XR 190 2018 MODEL,410000,,,Manual,,2018,,,,Petrol,,Dirt
Yamaha R15 V3 Fi Abs 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 Abs 106 Lot 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 2018 Model 9823657076,237000,,,Manual,,2018,,,,Petrol,,Standard
TVs Apache 200cc 129 Lot 2021 Model 9823657076,188000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha R15 V3 113 lot 2019 Model 9823657076,253000,,,Manual,,2019,,,,Petrol,,Standard
Fzs V3 145 Lot 2024 Model 9823657076,333000,,,Manual,,2024,,,,Petrol,,Standard
Aviator 95 Lot 2018 Model 9823657076,123000,,,Manual,,2018,,,,Petrol,,Standard
Gixxer 69 Lot 2015 Model 9823657076,83000,,,Manual,,2015,,,,Petrol,,Standard
Yamaha R15 V3 2018 Model 9823657076,237000,,,Manual,,2018,,,,Petrol,,Standard
Yamaha R15 V3 113 Lot 2019 Model 9823657076,253000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 ABs 106 Lot 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 Fi Abs 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 2018 Model 9823657076,237000,,,Manual,,2018,,,,Petrol,,Standard
Bajaj Discover Disk Break 125cc 82 Lot Sale Or Ex,99000,4 yeras,,Manual,Blue black,2016,Self,50,125,Petrol,33000,Standard
Tvs Ntorque Raceediton Fi 146 Lot Sale Or Ex,239000,,,,,,,,,,,
Ntorq XP Top Model,265000,PERSONAL,NIL,Automatic,BLK RED,2023,HIGH PICKUP N GREAT MILEAGE,50,125,Petrol,10700,Scooty
Yamaha R15 V3 Abs 106 Lot 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 113 Lot 2019 Model 9823657076,253000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 Fi Abs 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 Fi Abs 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 Abs 106 Lot 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 2018 Model 9823657076,237000,,,Manual,,2018,,,,Petrol,,Standard
TVs Apache 200cc 129 Lot 2021 Model 9823657076,188000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha R15 V3 113 Lot 2019 Model 9823657076,253000,,,Manual,,2019,,,,Petrol,,Standard
Hero Honda Pleasure   One hand Used  good Conditio,41499,,,Automatic,,2015,,,,Petrol,,Scooty
Aprilia Storm 125 Lots Sale/Xchange,139900,2 years,As Company Rules ,Automatic,Mat Red ,2021,Hey ?? Guys I have Aprilia 125 lots Mat red Colors Scrooty Superfresh Condition Ma 6 As Showroom Not a Single Scratch You Can See Orginal photos Also if you Want To Buy/Xchange Plz ?? ?? ?? Call/Reply Us 9851205105/9861024681 For Details You Can Search in Google/Facebook/TikTok/Youtube/WhatsApp Prakrish Enterprises sorakhute Prakrish Chwok Puspalal Marga Kaldhara Khasbu Linkroad 17 We Are Open Sunday-Friday 9:30Am-6:30Pm,40,125,Petrol,2403,Scooty
104 lot honda shine,145000,6 years,yes,Automatic,black/red,2018,fresh condition,50,125,Petrol,41000,Standard
Yamaha R15 V3 ABs 106 Lot 2019 Model 9823657076,243000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha Rayz 118 Lot 2020 Model 9823657076,118000,,,Manual,,2020,,,,Petrol,,Standard
Tvs NToRQ 109 Lots Sale/Xchange,139900,3 years,As Company Rules  ,Automatic,Gray/Black ,2019,Hey ?? Guys I have lots Colors Scrooty/Bike Superfresh Condition Ma 6 As Showroom Not a Single Scratch Run km is is Only  You Can See Orginal photos Also if you Want To Buy/Xchange Plz ?? ?? ?? Call/Reply Us 9851205105/9861024681 For Detailsfk You Can Search in Google/Facebook/TikTok/Youtube/WhatsApp Prakrish Enterprises sorakhute Prakrish Chwok Puspalal Marga Kaldhara Khasbu Linkroad 17 We Are Open Sunday-Friday 9:30Am-6pm,30,125,Petrol,,Scooty
Cbz Xtreem Abs 98 Lot 2018 Model 9823657076,98000,,,Manual,,2020,,,,Petrol,,Standard
TVs Ntroq 125 Cc 129 Lot 2021 Model 9823657076,178000,,,Manual,,2021,,,,Petrol,,Standard
TVs Rider 125 Cc 140 Lot 2022 Model 9823657076,188000,,,Manual,,2022,,,,Petrol,,Standard
TVs Rider 125cc 144 Lot 2023 Model 9823657076,193000,,,Manual,,2023,,,,Petrol,,Standard
Pulsar 150cc 91 Lot 2017 Model 9823657076,133000,,,Manual,,2017,,,,Petrol,,Standard
Suzuki Gixxer 90 Lot 2017 Model 9823657076,113000,,,Manual,,2017,,,,Petrol,,Standard
Mt 15 Bs6 137 Lot 2022 Model 9823657076,355000,,,Manual,,2022,,,,Petrol,,Standard
Mt 15 Bs6 144 Lot 2023 Model 9823657076,383000,,,Manual,,2023,,,,Petrol,,Standard
Suzuki Gixxer 90 Lot 2017 Model 9823657076,113000,,,Manual,,2017,,,,Petrol,,Standard
Mt 15 Bs6 137 Lot 2022 Model 9823657076,355000,,,Manual,,2022,,,,Petrol,,Standard
Mt 15 Bs6 144 Lot 2023 Model 9823657076,383000,,,Manual,,2023,,,,Petrol,,Standard
Rtr Apache 160 4v cc 134 Lot 2021 Model 9823657076,183000,,,Manual,,2021,,,,Petrol,,Standard
Bajaj Pulsar 220cc 120 Lot 2020 Model 9823657076,210000,,,Manual,,2020,,,,Petrol,,Standard
Duke 200cc Bs6 137 Lot 2022 Model 9823657076,363000,,,Manual,,2022,,,,Petrol,,Standard
Ns 200cc Fi Abs 132 Lot 2021 Model 9823657076,233000,,,Manual,,2021,,,,Petrol,,Standard
Ray Z for sale or exchange,117000,,,Automatic,blue,2019,,45,110,Petrol,,Standard
vespa sxl 125 for sale or exchange,122000,office,,Automatic,blue,2017,,35,125,Petrol,30000,Standard
Tvs Nrorque Raceediton 136 Lot Sale Or Ex,199000,3 years ,,Manual,Red ,2022,Smart connect ,40,125,Petrol,22000,Scooty
Yamaha Rayzr 117 Lot 2020 Model 9823657076,163000,,,Manual,,2020,,,,Petrol,,Standard
Yamaha r15 ,85000,,,Manual,Blue,2012,,45,150,Petrol,42000,Sport
Royal Enfield Classic Reborn 350,438888,Saturday rides,,Manual,Black,2023,,35,350,Petrol,3500,Cruiser
2020 Bajaj Pulsar NS160 | 14 000 km | First owner,200000,4years 7months,,Manual,Black and White (BW),2020,,38,160,Petrol,24000,Sport
Unicorn 160cc 69 Lot 2015 Model 9823657076,88000,,,Manual,,2015,,,,Petrol,,Standard
Unicorn 160cc 69 Lot 2015 Model 9823657076,88000,,,Manual,,2015,,,,Petrol,,Standard
Unicorn 160cc 69 lot 2015 model 9823657076,88000,,,Manual,,2015,,,,Petrol,,Standard
Nk 250 cf moto,220000,,,Manual,Black,2018,,,250,Petrol,33000,Sport
Tvs Nrorque Raceediton Fi 139 Lot Sale Or Ex,219000,2 years,,Manual,Red black,2022,Fi,45,125,Petrol,16000,Scooty
APACHE 1604V FOR SELL,220000,2,,Manual,RED,2023,,35,160,Petrol,30000,Sport
Bajaj Avenger 150 for Sale – Well Maintained,130000,office,2 years,Manual,navy blue,2016,self start  good riding posture,50,150,Petrol,50000,Cruiser
Aprilla 150 ,155000,Personal ,,Automatic,Blue and gray ,2019 2021 ,,20,150,Petrol,20,Scooty
Tiger 200,230000,6 months ,1 year,Manual,Red and black,2024,,35,200,Petrol,,Dirt
Ducati Hypermotard 796,1845000,,,Manual,Red,2010,,,,Petrol,25000,Sport
Pulsar 150cc,65000,,,Automatic,Red,2007,,46,150,Petrol,25000,Standard
Yamaha Rayzr Fi 019 Lot 2020 Model 9823657076,158000,,,Manual,,2020,,,,Petrol,,Standard
Dio 90 Lot 2017 Model 9823657076,128000,,,Manual,,2017,,,,Petrol,,Standard
Aviator 002 Lot 2018 Model 9823657076,125000,,,Manual,,2018,,,,Petrol,,Standard
Aprilia Sr 125cc 004 Lot 2019 Model 9823657076,118000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha Rayzr Fi 019 Lot 2020 Model 9823657076,158000,,,Manual,,2020,,,,Petrol,,Standard
Pulsar 220cc 107 Lot 2019 Model 9823657076,163000,,,Manual,,2019,,,,Petrol,,Standard
KTM Rc 200cc 69 Lot 2015 Model 9823657076,183000,,,Manual,,2015,,,,Petrol,,Standard
Apache Rtr 200cc Bs6 2022 Model 9823657076,233000,,,Manual,,2022,,,,Petrol,,Standard
Bajaj Dominar 250cc 143 Lot 2023 Model 9823657076,330000,,,Manual,,2023,,,,Petrol,,Standard
KTM Duke 200cc Bs6 123 Lot 2021 Model 9823657076,333000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha Rayzr Fi 117 Lot 2020 Model 9823657076,163000,,,Manual,,2020,,,,Petrol,,Standard
Yamaha Rayz 118 Lot 2020 Model 9823657076,113000,,,Manual,,2020,,,,Petrol,,Standard
Royal Enfield 350cc 110 Lot 2019 Model 9823657076,453000,,,Manual,,2019,,,,Petrol,,Standard
Super Spendor 118 Lot 2020 Model 9823657076,133000,,,Manual,,2020,,,,Petrol,,Standard
Aviator 127 Lot 2021 Model 9823657076,153000,,,Manual,,2021,,,,Petrol,,Standard
Royal Enfield 350cc 110 Lot  2019 Model 9823657076,453000,,,Manual,,2019,,,,Petrol,,Standard
Super Spendor 118 Lot 2020 Model 9823657076,133000,,,Manual,,2020,,,,Petrol,,Standard
Aviator 127 Lot 2021 Model 9823657076,153000,,,Manual,,2021,,,,Petrol,,Standard
R15 2022 Model 9823657076,383000,,,Manual,,2022,,,,Petrol,,Standard
Ktm adventure 250 2023 145lotin pristine condition,599999,,,Manual,White blue,2023,Fully loaded,30,250,Petrol,12000,Dirt
Yamaha Alba,50000,,,Manual,,2010,,,,Petrol,,Standard
Aviator,135000,,,Manual,red,2017,,,110,Petrol,0,Scooty
Hero XPulse 200 – 2021,260000,4 years,,Manual,Green,2021,,35,200,Petrol,26867,Dirt
TVS scooter front brake caliper assembly,4000,,,Manual,,2024,,,,Petrol,,Scooty
R15 V3 2020 Model 118 Lot On Sale!!,285000,Few time,No,Manual,Blue,2020,Good,40,150,Petrol,37,Sport
"Raider On Sale 
Cn 9808069712",199000,Home,No,Manual,Black ,2024,Perfect ,55,125,Petrol,12000,Cruiser
"Gixxer On Sale 
Cn 9808069712",109000,Home,No,Manual,Grey,2017,Perfect,40,155,Petrol,36000,Cruiser
"Gixxer On Sale 
Cn 9808069712",129000,Home,No,Manual,Blue,2018,Perfect,40,155,Petrol,26000,Cruiser
Benelli On Sale,139000,Home,No,Manual,Black,2020,Perfect,45,150,Petrol,48000,Cruiser
TVs Jupiter 91 Lot 2017 Model 9823657076,83000,,,Manual,,2017,,,,Petrol,,Standard
Cbz Xtreem 98 Lot 2018 Model 9823657076,93000,,,Manual,,2018,,,,Petrol,,Standard
Yamaha Fz V2 108 Lot 2019 Model 9823657076,173000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha R15 V3 122 Lot 2021 Model 9823657076,303000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha R15 V3 101 Lot 2018 Model 9823657076,213000,,,Manual,,2018,,,,Petrol,,Standard
Yamaha R15 V3 101 Lot 2018 Model 9823657076,213000,,,Manual,,2018,,,,Petrol,,Standard
Pulsar 150cc 91 Lot 9823657076,123000,,,Manual,,2017,,,,Petrol,,Standard
Apache Rtr 200cc Fi Abs Bs6 138 Lot 9823657076,233000,,,Manual,,2022,,,,Petrol,,Standard
Rayz 76 Lot 9823657076,83000,,,Manual,,2016,,,,Petrol,,Standard
Suzuki Gixxer 90 Lot 9823657076,113000,,,Manual,,2017,,,,Petrol,,Standard
Yamaha Rayz 76 Lot 9823657076,83000,,,Manual,,2016,,,,Petrol,,Standard
Gixxer 90 Lot 9823657076,113000,,,Manual,,2017,,,,Petrol,,Standard
suzuki burgman for sale,165000,few years,,Automatic,silver,2022,,45,125,Petrol,,Scooty
Dio Scooter,50000,,,Automatic,Red and black,2001,,,100,Petrol,,Scooty
Honda Aviator,169000,,,Manual,Black,2021,,45,110,Petrol,12000,Scooty
Honda Aviator,129000,,,Manual,Silver,2018,,40,110,Petrol,32000,Scooty
Pulsar 220cc 85 Lot 9823657076,138000,,,Manual,,2017,,,,Petrol,,Standard
Aprilla 150cc 2019 Model 9823657076,130000,,,Manual,,2019,,,,Petrol,,Standard
kTM Rc 200cc 69 Lot 9823657076,178000,,,Manual,,2015,,,,Petrol,,Standard
Pulsar 220cc 107 Lot 9823657076,165000,,,Manual,,2019,,,,Petrol,,Standard
Pulsar 220cc 85 Lot 9823657076,138000,,,Manual,,2017,,,,Petrol,,Standard
Aprilla 150cc 2019 Model 9823657076,130000,,,Manual,,2019,,,,Petrol,,Standard
scooty on rent,450,,,Manual,,2015,,,,Petrol,,Standard
Duke 200 Front rim,10000,Personal ,6mnths,Automatic,Orange,2024,Good,31,200,Petrol,0,Standard
Fz250 on rent,2500,,,Automatic,Black and white ,2018,,30,249,Petrol,60000,Sport
Yamaha Fz V2 2018 Model 9823657076,153000,,,Manual,,2018,,,,Petrol,,Standard
Suzuki Access 113 Lot 2019 Model 9823657076,110000,,,Manual,,2019,,,,Petrol,,Standard
TVs Raider 140 Lot 2021 Model 9823657076,183000,,,Manual,,2021,,,,Petrol,,Standard
Pulsar 150cc 69 Lot 9823657076,93000,,,Manual,,2015,,,,Petrol,,Standard
Tvs scooter on sale,80000,7 years,no,Manual,yellow and white,2075,self start automatic,40,110,Petrol,22000,Scooty
Honda Aviator Scooter  17 800 km,164999,,,Automatic,Red,2019,,,110,Petrol,17800,Scooty
Jawa Pérák,650000,Personal Use,,Manual,Black,2020,Dual Channel ABS,25,334,Petrol,8774,Cruiser
Honda CBR 250R,380000,,,Manual,Red,2017,,35+,250,Petrol,18000,Sport
Yamaha R15 V3 2019 Model 9823657076,235000,,,Manual,,2019,,,,Petrol,,Standard
Ns 200cc 85 Lot 2017 Model 9823657076,138000,,,Manual,,2017,,,,Petrol,,Standard
Hero Destini 124 Lot 2021 Model 9823657076,118000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha Rayz 118 Lot 2019 Model 9823657076,118000,,,Manual,,2019,,,,Petrol,,Standard
Honda Activa 81 Lot 2017 Model 9823657076,81000,,,Manual,,2017,,,,Petrol,,Standard
Yamaha Fz V2 2017 Model 9823657076,143000,,,Manual,,2017,,,,Petrol,,Standard
Yamaha R15 V3 122 Lot 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
Bajaj Ns 200cc 135 Lot 2022 Model 9823657076,238000,,,Manual,,2022,,,,Petrol,,Standard
Yamaha R15 V3 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
KTM Rc 200cc 69 Lot 9823657076,178000,,,Manual,,2015,,,,Petrol,,Standard
Yamaha R15 V3 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
KTM Rc 200cc 69 Lot 9823657076,178000,,,Manual,,2015,,,,Petrol,,Standard
KTM Rc 390cc 92 Lot 9823657076,310000,,,Manual,,2018,,,,Petrol,,Standard
Splendor ,120000,personal,nil,Manual,black,2020,mileage king bike,60+,100,Petrol,00,Standard
Hero Destine 124 Lot 2021 Model 9823657076,113000,,,Manual,,2021,,,,Petrol,,Standard
Hero destine 124 lot Model 2021 9823657076,113000,,,Manual,,2021,,,,Petrol,,Standard
Super Soco Scooter,150000,3 yrs,,Automatic,Grey,2020,,75 km,,Electric,,Scooty
Duke 250 For Sale !!,450000,,,,,,,,,,,
Yamaha Fz V2 2017 Model 9823657076,143000,,,Manual,,2017,,,,Petrol,,Standard
Honda Shine 38 Lot 9823657076,63000,,,Manual,,2011,,,,Petrol,,Standard
Honda Activa 81 Lot 9823657076,83000,,,Manual,,2016,,,,Petrol,,Standard
Honda Activa 81 Lot 9823657076,83000,,,Manual,,2016,,,,Petrol,,Standard
Honda Shine 38 Lot 9823657076,63000,,,Manual,,2011,,,,Petrol,,Standard
Duke 200 bs6/ Dual channel abs,425000,Personal use,,Manual,White and Black,2021,,,200,Petrol,13151,Sport
Royal Enfield 350 classic ,420000,7,2 months ,Manual,Battle green(matt),2017,dug dug,35,350,Petrol,30000 plus,Others
Honda XR 190cc 129 Lot Single Handed Sale Or Ex,579000,2 years,,Manual,White,2021,Fi,40,190,Petrol,27000,Dirt
Vintage Yamaha YB100 Motorcycle,200000,,,Manual,Dessert Sand,1990,,25,100,Petrol,100000,Standard
Bajaj Domaninar D400 98 Lots Sale/Xchange,221900,3 years,As Company Rules ,Automatic,Blue ,2018,Hey ?? Guys I have Bajaj Dominar D400 98 lots BlueColors Bike Superfresh Condition Ma 6 As Showroom Not a Single Scratch Run km is Only  23l Bike Single Handed Ho Both tyres are New You Can See Orginal photos Also if you Want To Buy/Xchange Plz ?? ?? ?? Call/Reply Us 9851205105/9861024681 For Detailsfk You Can Search in Google/Facebook/TikTok/Youtube/WhatsApp Prakrish Enterprises sorakhute Prakrish Chwok Puspalal Marga Kaldhara Khasbu Linkroad 17 We Are Open Sunday-Friday 9:30Am-6:30Pm,30,373,Petrol,23000,Sport
r15,112000,,,Manual,red,2016,,45,150,Petrol,40000,Sport
vr 150,430000,,,Manual,black,2020,,35,150,Petrol,200,Dirt
Dominar 400 cc like brand new,395000,,,Manual,,2022,,,400,Petrol,18000,Sport
Yamaha R15 V3 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha R15 V3 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
Honda Dio,115000,,,Automatic,,2016,,,,Petrol,,Scooty
137 lot Duke 2022 model on sale ,379000,,,Manual,Black n white ,2022,,45,200,Petrol,27,Cruiser
Apace RTR 200,95000,Personal use,Engine warranty,Manual,Grey,1016,5 gears digital meter,30,200,Petrol,60000,Sport
Duke 200cc 69 Lot 9823657076,183000,,,Manual,,2015,,,,Petrol,,Standard
Duke 200cc 69 lot 9823657076,183000,,,Manual,,2015,,,,Petrol,,Standard
tvs jupiter on sale,100000,,,Automatic,,2017,,,110,Petrol,35000,Scooty
Triumph speed 400,590000,personal,Available,Manual,Blue,2024398,ABS  Slipper clutch,25,398,Petrol,600,Others
Butwal Bhairahawa ko lagi Bike Vadama ,1000,Rider Patho/ indrive/ edrive,No Warranty,Automatic,Red and Black mixed,2018,,30,220,Petrol,30000,Standard
Yamaha R15 V3 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha R15 V3 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha Rayz 118 lot 2020 model 9823657076,113000,,,Manual,,2020,,,,Petrol,,Standard
Cbz Xtriem 59 lot 9823657076,63000,,,Manual,,2015,,,,Petrol,,Standard
Pulsar 220cc 85 lot 2017 model 9823657076,133000,,,Manual,,2017,,,,Petrol,,Standard
Apache Rtr 129 lot 2021 model 9823657076,173000,,,Manual,,2021,,,,Hybrid,,Standard
Ns200cc Fi abs 135 lot 2022 model 9823657076,233000,,,Manual,,2022,,,,Petrol,,Standard
Dominar 250cc 143 lot 2023 Model 9823657076,333000,,,Manual,,2023,,,,Petrol,,Standard
Classic Jawa 42 lot 118 2020 model  9823657076,293000,,,Manual,,2020,,,,Petrol,,Standard
Yamaha  R15 137 lot 2022 model 9823657076,383000,,,Manual,,2022,,,,Petrol,,Standard
Dash 102 lot 2016 model 9823657076,73000,,,Manual,,2016,,,,Petrol,,Standard
Bajaj Ns 200cc 98 lot 2018 model 9823657076,143000,,,Manual,,2018,,,,Petrol,,Standard
Corssfire RM 250  ,440000,,,Manual,Red,2020,Like new  nepal chutti auda matra chalako. Barsa ma maximum 1 months matra use gareko. Aile samma clutch cover no open na vako. 2 years mission jana pareko le bikri ma rakhya. Serious buyer ko lagi matra Whatsapp (+33625657904),,260,Petrol,10000,Dirt
Benelli TNT 15,115000,,,Manual,white,2019,,35,150,Petrol,45000,Standard
Honda XR190L,650000,,,Manual,Red,2022,,45,190,Petrol,27000,Dirt
Yamaha Fascino 94 Lot 9823657076,83000,,,Manual,,2018,,,,Petrol,,Standard
Bajaj Pulsar 220cc 115 Lot 9823657076,183000,,,Manual,,2020,,,,Petrol,,Standard
Aprilla Strom 190 Lot 9823657076,123000,,,Manual,,2019,,,,Petrol,,Standard
Yamaha Fascino 94 Lot 9823657076,83000,,,Manual,,2018,,,,Petrol,,Standard
Ktm Rc 200 2022 Model For Sale 9823329921 bike owner number ,520000,Personal ride,,Manual,Orange & black,2022,,35,200,Petrol,6500,Sport
Bajaj Pulsar 220cc 115 Lot 9823657076,183000,,,Manual,,2020,,,,Petrol,,Standard
R15 V4 (Red Colour) On Sale. Contact 9808572809,449000,,,Manual,Red,2022,,45,155,Petrol,15000,Sport
Tvs Styker 125cc Disk Break 145 Lot Sale Or Ex,149000,2 yeras,,Manual,Blue,2022,Self,50,125,Petrol,11000,Standard
Ns 200 cc lot 82 9823657076,124000,,,Manual,,2016,,,,Petrol,,Standard
Ns 200 cc lot 82 9823657076,124000,,,Manual,,2016,,,,Petrol,,Standard
Ns 200 cc lot 82 9823657076,124000,,,Manual,,2016,,,,Petrol,,Standard
Tvs Ronin 225cc 147 Lot Sale Or Ex,369000,1 years,,Manual,Grey,2023,Abs fi,35,225,Petrol,14000,Cruiser
128 lot dio dx,175000,4 years,yes,Automatic,black,2021,fresh condition,40,109,Petrol,26000,Scooty
yamaha rayzr blue colour very fresh condition,193500,,,Automatic,,2020,,52,,Petrol,,Scooty
KTM Rc 200 73 lot 9823657076,183000,,,Manual,,2016,,,,Petrol,,Standard
Yamaha Rayzr 94 lot 2018 model 9823657076,93000,,,Manual,,2018,,,,Petrol,,Standard
KTM Rc 200 73 lot 9823657076,183000,,,Manual,,2016,,,,Petrol,,Standard
Pulsar 150td 103 Lot 9823657076,138000,,,Manual,,2018,,,,Petrol,,Standard
Honda XR 190 L,600000,Personal Single Hand,,Manual,Red,2021,,40,190,Petrol,10500,Dirt
Aviator 86 Lot 9823657076,118000,,,Manual,,2017,,,,Petrol,,Standard
Pulsar 150td 103 Lot 9823657076,138000,,,Manual,,2018,,,,Petrol,,Standard
Himalayan enfield 2015,300000,Self,,Automatic,Black,2015,,,,Petrol,20414,Standard
Yamaha R15 V3 2021 Model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
Yamaha r15 v3 2021 model 9823657076,310000,,,Manual,,2021,,,,Petrol,,Standard
Fz V3 Fi Abs 050 Lot,325000,,,Manual,Blue,2022,,45,149,Petrol,12000,Standard
Pulsar 2017 model black and red,125000,,,,,,,,,,,
Dominar 250cc 143 Lot 9823657076,338000,,,Manual,,2023,,,,Petrol,,Standard
Brand new Suzuki intuder 9823657076,210000,,,Manual,,2021,,,,Petrol,,Standard
Ns 200cc Abs 123 lot 2021 model 9823657076,198000,,,Manual,,2021,,,,Petrol,,Standard
Cbz Xtriem 125cc 155 lot 2025 model 9823657076,243000,,,Manual,,2025,,,,Petrol,,Standard
Aprilla sr125 Strom 123 lot 2021 model 9823657976,135000,,,Manual,,2021,,,,Petrol,,Standard
Suzuki Burman 125cc 110 lot 2021 model 9823657076,115000,,,Manual,,2021,,,,Petrol,,Standard
Ns 200cc Abs  123 lot 9823657076,198000,,,Manual,,2021,,,,Petrol,,Standard
Cbz Xtriem 125cc 155 lot 2025 Model 9823657076,243000,,,Manual,,2025,,,,Petrol,,Standard
Aprilla sr125 Strom 123 lot 2021 model 9823657076,135000,,,Manual,,2021,,,,Petrol,,Standard
